processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
168,7243958-65.2020.5.25.5047,1399,cível,acordo extrajudicial,Ativo,Dra. Fontes,7 de fevereiro de 2023,20/03/25,251616.00,17ª Vara Trabalhista de Recife,cliente não responde
169,3679963-72.2020.9.29.7859,575,Trabalhista,arquivado,ativo,Dr. Barros,19/04/24,31/05/2025,,20ª Vara Criminal de Recife,
170,8368372-34.2020.6.43.9691,1079,Civil,recurso,encerrado,Dr. Barros,06/08/22,,,1ª Vara Trabalhista de Recife,
171,7320713-89.2022.3.68.7881,1394,cível,sentença,appeal,Dr. Barros,29 de setembro de 2021,,40249.00,13ª Vara Cível de Recife,
172,4229107-99.2020.7.61.3978,630,trabalhista,instrução,ativo,Dra. Fontes,2022-11-03,28/05/26,458374,1ª Vara Cível de Recife,
173,3542799-64.2025.6.13.7299,538,civil,sentença,settlement,Dr. Melo,14 de julho de 2022,2026-05-08,,10ª Vara Trabalhista de Recife,urgente
174,9302979-43.2025.9.68.7487,196,civil,audiência,em recurso,Dra. Fontes,8 de novembro de 2020,12/07/2025,107548,11ª Vara Criminal de Recife,em negociação
175,1272937-41.2023.5.75.9958,716,cível,sentença,em recurso,DRA. CAVALCANTE,02/05/21,09/09/26,331431.00,3ª Vara Cível de Recife,aguardando documentos
176,8323566-47.2021.3.26.4644,677,cível,arquivado,ATIVO,Dra. Cavalcante,2025-03-02,2026-09-28,112759.00,10ª Vara Criminal de Recife,em negociação
177,3260101-88.2022.8.37.9169,188,Trabalhista,recurso,active,Dr. Melo,2025-12-22,,R$ 104.131,10ª Vara Cível de Recife,
178,1615190-23.2022.2.42.6238,1246,cível,recurso,ATIVO,Dra Fontes,01/08/20,2025-04-15,R$ 86.127,3ª Vara Cível de Recife,
179,7223110-52.2024.2.44.8994,823,trabalhista,instrução,encerrado,Dra. Fontes,23/09/2023,31/12/25,R$ 37.910,7ª Vara Cível de Recife,em negociação
180,5451988-41.2020.2.82.4041,608,TRABALHISTA,instrução,ativo,Dra Fontes,12/02/21,24 de setembro de 2026,352940,15ª Vara Trabalhista de Recife,cliente não responde
181,5753123-52.2021.4.48.4042,886,Trabalhista,audiência,appeal,dr. melo,28/05/23,2026-07-26,218180,5ª Vara Cível de Recife,urgente
182,5451988-41.2020.2.82.4041,1402,cível,inicial,encerrado,Dra. Cavalcante,13/09/2024,13 de dezembro de 2026,204510.00,2ª Vara Criminal de Recife,cliente não responde
183,9774395-92.2023.2.75.3192,1304,trabalhista,sentença,suspenso,dr. melo,20 de maio de 2021,25 de maio de 2025,489995.00,12ª Vara Criminal de Recife,urgente
184,1024421-54.2022.9.20.2563,1332,cível,sentença,Encerrado,Dr. Barros,04/05/2020,09/10/26,424236.00,1ª Vara Trabalhista de Recife,aguardando documentos
185,4893809-11.2021.7.19.9759,285,TRABALHISTA,sentença,ATIVO,Dr. Barros,07/03/26,2025-02-20,,18ª Vara Trabalhista de Recife,aguardando documentos
186,7951127-89.2024.1.63.3502,264,trabalhista,instrução,acordo,Dra Fontes,15/08/21,01/04/25,477366.00,17ª Vara Criminal de Recife,
187,4601686-30.2021.5.52.7745,302,civil,inicial,Encerrado,Dr. Barros,25 de março de 2023,2025-06-27,193016,9ª Vara Trabalhista de Recife,em negociação
188,7724543-49.2023.9.44.7412,1419,civil,execução,Ativo,Dr. Melo,07/12/2020,22/08/26,365610.00,13ª Vara Trabalhista de Recife,cliente não responde
189,5991409-16.2021.8.44.1303,884,trabalhista,acordo extrajudicial,suspenso,Dra Fontes,2024-04-09,2026-12-15,,5ª Vara Criminal de Recife,
190,2236315-26.2022.5.82.8939,201,cível,inicial,em recurso,Dr. Barros,18/02/2023,27/08/26,239470.00,7ª Vara Criminal de Recife,
191,5625093-80.2022.9.16.6618,675,Trabalhista,audiência,closed,dr. melo,04/10/22,07/08/26,313869.00,15ª Vara Criminal de Recife,cliente não responde
192,2490107-19.2023.9.10.7930,741,Civil,sentença,appeal,Dra Fontes,16/04/26,03/01/2026,219349.00,8ª Vara Cível de Recife,cliente não responde
193,5472823-70.2022.4.41.7624,807,civil,arquivado,encerrado,dr. melo,05/12/25,28/02/26,R$ 83.249,18ª Vara Criminal de Recife,
194,7979033-26.2021.6.18.1084,1077,Trabalhista,instrução,suspended,Dr. Melo,28 de novembro de 2025,09/09/25,272362,18ª Vara Criminal de Recife,
195,1557680-16.2021.4.16.4031,866,TRABALHISTA,inicial,encerrado,Dra Fontes,23 de junho de 2024,2026-07-19,152181,11ª Vara Cível de Recife,
196,6053412-12.2021.6.72.8346,732,civil,audiência,em recurso,Dra Fontes,12/11/23,28/12/26,,18ª Vara Criminal de Recife,urgente
197,3588109-63.2023.1.26.4223,179,Trabalhista,arquivado,encerrado,dr. melo,2 de outubro de 2021,27/11/2025,,9ª Vara Trabalhista de Recife,
198,7224257-29.2020.8.88.9110,1256,Civil,instrução,ativo,DRA. CAVALCANTE,2024-01-07,23/03/26,,1ª Vara Cível de Recife,aguardando documentos
199,7539718-58.2020.2.52.9800,719,civil,arquivado,suspended,Dra. Cavalcante,24/02/22,29/03/25,R$ 340.178,5ª Vara Cível de Recife,aguardando documentos
200,2191287-57.2021.1.18.8228,1109,Civil,acordo extrajudicial,em recurso,Dr. Barros,11/04/24,19/02/25,368938.00,1ª Vara Cível de Recife,
201,7515318-25.2024.4.34.6280,1134,civil,recurso,ativo,DRA. CAVALCANTE,01/12/24,19 de janeiro de 2026,59697,9ª Vara Trabalhista de Recife,urgente
202,8368372-34.2020.6.43.9691,707,cível,arquivado,appeal,Dr. Barros,2020-06-16,24 de março de 2026,,16ª Vara Cível de Recife,
203,7323234-16.2020.9.59.5035,682,TRABALHISTA,instrução,em recurso,dr. melo,14/03/21,06/06/25,R$ 333.486,2ª Vara Cível de Recife,
204,8286828-70.2022.9.31.8012,658,cível,inicial,em recurso,Dra. Fontes,29/07/25,2025-11-24,,7ª Vara Criminal de Recife,
205,2292432-35.2025.5.83.7063,979,Civil,inicial,acordo,Dr. Barros,31/12/2024,23 de janeiro de 2025,48089.00,15ª Vara Trabalhista de Recife,
206,5660649-86.2020.5.86.9291,141,cível,execução,suspenso,dr. melo,2021-01-28,2026-09-11,230152,17ª Vara Criminal de Recife,em negociação
207,3766710-17.2025.4.91.1472,1060,Trabalhista,execução,Ativo,Dra Fontes,07/12/2024,25 de dezembro de 2025,,12ª Vara Trabalhista de Recife,
208,7544569-30.2022.4.91.9370,1255,Trabalhista,execução,acordo,Dra. Fontes,2022-06-30,19 de março de 2026,,5ª Vara Criminal de Recife,
209,6034606-21.2023.6.18.6684,545,TRABALHISTA,recurso,active,Dr. Barros,07/05/2023,2025-12-21,248171.00,4ª Vara Cível de Recife,
210,9071705-28.2021.9.78.4746,517,TRABALHISTA,execução,ativo,Dra. Fontes,12/12/22,15/03/25,95674,15ª Vara Criminal de Recife,
211,1411065-96.2022.9.64.8271,522,trabalhista,execução,closed,DRA. CAVALCANTE,2025-06-21,07/02/26,117195,8ª Vara Cível de Recife,aguardando documentos
212,5483975-50.2024.8.92.4422,764,cível,audiência,ATIVO,Dr. Melo,13 de junho de 2025,5 de novembro de 2025,,2ª Vara Cível de Recife,em negociação
213,1614850-25.2020.8.85.3161,538,trabalhista,sentença,closed,Dr. Barros,03/09/22,02/11/26,162592.00,13ª Vara Criminal de Recife,urgente
214,7398699-88.2025.6.55.3587,1468,Civil,acordo extrajudicial,closed,Dra Fontes,2 de outubro de 2022,08/05/25,R$ 183.281,10ª Vara Trabalhista de Recife,cliente não responde
215,7381740-86.2021.2.88.6570,825,civil,inicial,active,Dra Fontes,21/02/2022,02/02/2026,187417.00,4ª Vara Trabalhista de Recife,cliente não responde
216,4415624-13.2024.9.14.9480,785,cível,inicial,ativo,dr. melo,25 de junho de 2025,2026-12-19,168892.00,5ª Vara Cível de Recife,cliente não responde
217,5401874-62.2025.2.46.8337,1185,Trabalhista,acordo extrajudicial,appeal,Dr. Barros,3 de julho de 2024,2025-12-28,197945,2ª Vara Trabalhista de Recife,
218,1237577-83.2022.8.91.4649,263,cível,execução,suspenso,Dra. Fontes,15/12/2020,25/08/25,399936.00,9ª Vara Cível de Recife,
219,9992831-61.2022.4.35.1469,959,trabalhista,execução,settlement,Dra Fontes,17 de julho de 2022,2026-11-20,,3ª Vara Criminal de Recife,
220,7687292-20.2021.4.85.7539,46,Trabalhista,inicial,em recurso,Dr. Melo,11 de fevereiro de 2025,22/08/25,R$ 447.226,1ª Vara Criminal de Recife,
221,8539686-69.2023.4.36.2235,372,trabalhista,execução,ativo,Dra Fontes,2020-10-06,3 de junho de 2026,R$ 59.361,7ª Vara Cível de Recife,
222,6836135-90.2022.9.37.5643,1284,Civil,arquivado,suspended,Dr. Barros,04/12/20,23 de agosto de 2026,R$ 302.590,20ª Vara Trabalhista de Recife,urgente
223,3785792-10.2020.5.78.7940,653,Civil,arquivado,ativo,dr. melo,04/03/2024,05/07/25,171212.00,17ª Vara Cível de Recife,em negociação
224,8717678-27.2025.5.11.4526,1409,civil,arquivado,Ativo,Dra. Fontes,2025-01-17,19/01/25,113043.00,15ª Vara Criminal de Recife,urgente
225,1974389-81.2024.5.57.9354,617,cível,acordo extrajudicial,closed,dr. melo,2020-11-24,2026-11-18,R$ 141.857,8ª Vara Trabalhista de Recife,
226,4085001-92.2022.6.76.8938,200,trabalhista,sentença,closed,Dra Fontes,27/01/26,03/02/2026,,15ª Vara Trabalhista de Recife,
227,7222167-30.2022.8.44.7452,1174,TRABALHISTA,arquivado,ativo,Dra Fontes,20 de março de 2021,31 de agosto de 2025,393215.00,14ª Vara Criminal de Recife,urgente
228,1615190-23.2022.2.42.6238,135,trabalhista,acordo extrajudicial,ativo,Dra. Cavalcante,26/08/21,,448314.00,4ª Vara Criminal de Recife,urgente
229,7141324-67.2025.3.86.3413,456,trabalhista,arquivado,active,Dr. Barros,3 de maio de 2023,15/02/26,249983.00,2ª Vara Trabalhista de Recife,cliente não responde
230,6476769-27.2021.5.22.2570,473,TRABALHISTA,inicial,ativo,dr. melo,1 de maio de 2026,14/05/2026,73518.00,2ª Vara Cível de Recife,aguardando documentos
231,8572382-61.2025.1.41.7172,766,trabalhista,sentença,closed,Dr. Barros,21/05/2024,12 de janeiro de 2025,R$ 179.123,20ª Vara Cível de Recife,cliente não responde
232,2292432-35.2025.5.83.7063,1493,Civil,arquivado,suspenso,Dr. Barros,15/01/20,26 de abril de 2025,,9ª Vara Criminal de Recife,
233,2461262-96.2021.6.48.1315,1236,trabalhista,recurso,appeal,DRA. CAVALCANTE,24/08/2025,16/07/2025,469199,16ª Vara Trabalhista de Recife,
234,4131852-60.2020.1.89.9739,773,Trabalhista,instrução,em recurso,DRA. CAVALCANTE,2020-04-16,25/03/25,R$ 406.162,7ª Vara Cível de Recife,aguardando documentos
235,3505690-87.2020.8.52.6260,753,cível,recurso,encerrado,Dr. Melo,20/10/2023,10 de setembro de 2026,,7ª Vara Cível de Recife,
236,6416661-36.2021.8.21.8496,1025,civil,instrução,ativo,dr. melo,14/06/21,17 de dezembro de 2026,R$ 137.838,7ª Vara Cível de Recife,urgente
237,3306375-34.2024.9.48.9154,1145,civil,arquivado,acordo,Dra Fontes,16/02/25,15 de novembro de 2026,R$ 208.305,11ª Vara Criminal de Recife,em negociação
238,8215015-64.2021.5.32.1893,1203,Trabalhista,instrução,ativo,Dra. Fontes,19 de abril de 2025,2025-02-15,,11ª Vara Trabalhista de Recife,
239,4092125-65.2025.3.26.9073,239,Civil,inicial,ativo,dr. melo,28/05/2023,2026-03-26,,11ª Vara Trabalhista de Recife,
240,9062552-47.2024.4.22.8265,106,cível,execução,ativo,DRA. CAVALCANTE,09/05/25,01/05/2025,,15ª Vara Trabalhista de Recife,
241,6370110-64.2022.3.52.8440,720,Civil,sentença,ativo,Dra Fontes,27/09/25,2026-04-12,115146,9ª Vara Criminal de Recife,
242,3785792-10.2020.5.78.7940,417,cível,arquivado,ativo,dr. melo,4 de dezembro de 2025,03/03/2026,R$ 384.356,3ª Vara Cível de Recife,aguardando documentos
243,7749444-78.2021.1.20.8763,840,civil,acordo extrajudicial,encerrado,Dra Fontes,2025-02-11,19 de janeiro de 2026,,13ª Vara Cível de Recife,urgente
244,8714773-70.2022.9.65.8541,1207,Trabalhista,instrução,suspended,Dra Fontes,15 de dezembro de 2020,,R$ 192.480,6ª Vara Cível de Recife,cliente não responde
245,1778149-24.2023.1.86.3557,834,Civil,sentença,suspended,Dra. Fontes,07/08/22,05/09/2025,R$ 328.371,9ª Vara Trabalhista de Recife,
246,1411065-96.2022.9.64.8271,1451,TRABALHISTA,recurso,ativo,dr. melo,10/01/20,2025-12-19,,5ª Vara Criminal de Recife,
247,3922248-27.2025.1.42.4047,280,trabalhista,inicial,Ativo,Dra Fontes,15 de maio de 2020,29/09/25,181334,11ª Vara Cível de Recife,
248,2186433-37.2022.2.12.4344,1186,Civil,audiência,ativo,Dr. Barros,2023-12-04,27/05/2025,403528,12ª Vara Trabalhista de Recife,em negociação
249,9573194-21.2022.1.35.8352,983,cível,arquivado,ativo,Dra Fontes,22/04/2020,2025-02-13,R$ 93.491,16ª Vara Cível de Recife,
250,8588997-88.2020.6.29.5987,1469,cível,arquivado,Ativo,Dr. Barros,2022-05-05,2026-08-14,,17ª Vara Trabalhista de Recife,
251,2267110-24.2021.5.78.6025,157,trabalhista,audiência,acordo,dr. melo,01/08/2024,26 de abril de 2025,167376,14ª Vara Cível de Recife,
252,4417916-40.2022.7.26.4278,375,TRABALHISTA,inicial,ativo,Dr. Melo,20/08/2023,,168692,5ª Vara Cível de Recife,
253,1557680-16.2021.4.16.4031,327,civil,audiência,ativo,Dra Fontes,03/05/2023,06/10/2025,R$ 266.247,2ª Vara Trabalhista de Recife,urgente
254,7687351-51.2022.6.73.6768,270,Civil,instrução,ativo,Dr. Melo,27 de dezembro de 2023,29 de novembro de 2026,R$ 437.661,2ª Vara Trabalhista de Recife,aguardando documentos
255,8415891-60.2021.6.92.5554,700,Trabalhista,recurso,settlement,Dra. Fontes,24 de fevereiro de 2020,17 de janeiro de 2026,R$ 366.126,18ª Vara Criminal de Recife,cliente não responde
256,2461262-96.2021.6.48.1315,873,civil,audiência,active,dr. melo,29/12/2024,2025-06-07,145452,20ª Vara Criminal de Recife,urgente
257,1101935-78.2023.5.88.5299,196,civil,arquivado,ATIVO,Dra. Cavalcante,26/07/2025,2026-05-10,R$ 43.594,4ª Vara Criminal de Recife,
258,9804642-71.2024.4.76.5486,1483,trabalhista,recurso,ATIVO,Dra. Fontes,3 de setembro de 2021,06/04/2026,R$ 344.447,19ª Vara Trabalhista de Recife,aguardando documentos
259,8892606-62.2022.2.87.2168,1216,Civil,audiência,closed,DRA. CAVALCANTE,26/05/2021,,,10ª Vara Criminal de Recife,
260,3724721-44.2021.9.75.5553,956,TRABALHISTA,instrução,Ativo,dr. melo,2023-06-22,3 de novembro de 2025,,12ª Vara Criminal de Recife,
261,5422047-80.2024.8.62.4364,1118,Trabalhista,sentença,appeal,Dra. Cavalcante,15 de maio de 2023,27 de abril de 2026,,6ª Vara Trabalhista de Recife,
262,3542616-60.2022.3.87.6536,1302,trabalhista,execução,settlement,DRA. CAVALCANTE,09/03/25,18 de junho de 2025,,8ª Vara Criminal de Recife,em negociação
263,3395583-64.2024.4.41.2181,1327,trabalhista,recurso,active,Dr. Melo,11/01/2023,25/10/2026,,1ª Vara Criminal de Recife,
264,8936104-83.2022.1.39.7934,588,cível,arquivado,ativo,Dra. Cavalcante,2023-12-22,5 de maio de 2026,,5ª Vara Trabalhista de Recife,
265,3710559-31.2020.9.95.2540,315,trabalhista,recurso,active,Dr. Barros,05/08/20,28/03/25,335054.00,5ª Vara Trabalhista de Recife,
266,4180949-86.2020.3.26.7593,1456,TRABALHISTA,sentença,closed,Dr. Barros,10/06/2024,09/03/25,459182.00,3ª Vara Criminal de Recife,
267,4064382-39.2022.4.13.8937,1251,trabalhista,execução,appeal,DRA. CAVALCANTE,10 de janeiro de 2025,2025-06-17,442289,14ª Vara Criminal de Recife,urgente
268,5638123-23.2024.7.30.5009,169,trabalhista,sentença,ATIVO,Dr. Melo,11/11/2021,17/06/25,216122,2ª Vara Criminal de Recife,
269,7789809-22.2020.1.73.9031,1240,cível,inicial,ativo,Dr. Melo,2024-11-05,10 de abril de 2026,168454,15ª Vara Criminal de Recife,urgente
270,6686912-30.2025.4.68.7078,1446,Civil,inicial,Ativo,dr. melo,9 de março de 2023,12/09/2025,263321.00,15ª Vara Trabalhista de Recife,em negociação
271,7224257-29.2020.8.88.9110,1170,cível,execução,appeal,Dra. Fontes,04/08/22,14/02/2026,R$ 116.155,6ª Vara Criminal de Recife,urgente
272,6414076-16.2021.7.78.8273,1422,Civil,recurso,appeal,Dra Fontes,2022-10-13,08/06/2026,,9ª Vara Trabalhista de Recife,
273,7323234-16.2020.9.59.5035,1392,civil,recurso,em recurso,Dr. Barros,29/09/24,2025-07-03,254379.00,7ª Vara Criminal de Recife,em negociação
274,1757615-27.2025.7.10.3762,323,trabalhista,audiência,active,Dra. Fontes,02/07/2020,16 de março de 2025,74242,1ª Vara Trabalhista de Recife,cliente não responde
275,2236315-26.2022.5.82.8939,749,Civil,inicial,ATIVO,Dra Fontes,28/12/22,17/12/2026,344544,13ª Vara Trabalhista de Recife,
276,1272937-41.2023.5.75.9958,1216,Civil,instrução,suspended,DRA. CAVALCANTE,2021-06-23,07/06/2026,409066.00,12ª Vara Cível de Recife,
277,6982910-41.2023.8.91.8758,458,cível,instrução,settlement,dr. melo,10 de abril de 2025,10 de dezembro de 2026,169657.00,14ª Vara Cível de Recife,
278,7553290-31.2023.9.36.9282,1294,Civil,recurso,suspenso,Dr. Barros,12/03/20,17/03/2026,75321.00,14ª Vara Cível de Recife,
279,7749444-78.2021.1.20.8763,19,TRABALHISTA,instrução,ativo,Dr. Barros,04/07/23,,,14ª Vara Criminal de Recife,urgente
280,5210656-44.2021.1.39.2474,159,trabalhista,arquivado,settlement,Dra. Fontes,08/04/2020,02/06/2026,315829.00,10ª Vara Trabalhista de Recife,cliente não responde
281,7848147-32.2021.6.58.3528,103,cível,acordo extrajudicial,em recurso,Dr. Barros,04/10/2025,25/07/2026,,13ª Vara Cível de Recife,aguardando documentos
282,2824928-33.2020.1.90.6467,234,cível,audiência,ativo,Dra Fontes,28/12/2020,03/12/26,28984,19ª Vara Trabalhista de Recife,
283,7724543-49.2023.9.44.7412,1141,TRABALHISTA,sentença,suspended,Dra Fontes,16/11/2025,,R$ 379.622,18ª Vara Cível de Recife,cliente não responde
284,1248003-72.2024.2.80.8472,595,trabalhista,acordo extrajudicial,ativo,Dra. Fontes,2022-05-13,17/10/2025,122060.00,2ª Vara Trabalhista de Recife,aguardando documentos
285,2110878-87.2023.8.83.8978,1066,civil,audiência,ATIVO,dr. melo,09/03/23,29 de julho de 2025,,19ª Vara Cível de Recife,urgente
286,9953454-93.2020.2.52.5723,1079,TRABALHISTA,instrução,ativo,DRA. CAVALCANTE,17/04/26,19/05/2026,164552.00,20ª Vara Trabalhista de Recife,em negociação
287,1411065-96.2022.9.64.8271,425,trabalhista,inicial,settlement,Dra. Cavalcante,2 de dezembro de 2024,31/05/2025,282482,11ª Vara Cível de Recife,
288,6779292-61.2021.4.86.2783,962,TRABALHISTA,inicial,encerrado,Dra. Fontes,30/03/2022,23 de maio de 2026,,12ª Vara Trabalhista de Recife,aguardando documentos
289,7320713-89.2022.3.68.7881,1379,civil,sentença,suspenso,Dra. Cavalcante,11/12/2022,22/05/25,157081.00,11ª Vara Trabalhista de Recife,aguardando documentos
290,1778149-24.2023.1.86.3557,1039,Trabalhista,acordo extrajudicial,active,Dra. Fontes,02/07/2024,31 de agosto de 2025,R$ 56.063,7ª Vara Trabalhista de Recife,
291,9774395-92.2023.2.75.3192,451,civil,instrução,active,Dr. Melo,07/04/2023,11/06/25,262802,15ª Vara Criminal de Recife,aguardando documentos
292,9071705-28.2021.9.78.4746,846,Civil,arquivado,Ativo,Dr. Barros,2021-09-17,2026-05-24,,5ª Vara Trabalhista de Recife,
293,4433355-55.2023.8.48.9346,671,civil,sentença,Encerrado,Dr. Melo,5 de junho de 2021,2025-05-13,,15ª Vara Cível de Recife,
294,8209168-30.2020.1.41.7632,162,cível,execução,ATIVO,Dr. Melo,22/02/21,2026-10-07,270730.00,3ª Vara Trabalhista de Recife,urgente
295,7820540-78.2023.1.75.4823,89,trabalhista,sentença,closed,Dra. Fontes,2025-06-21,28/10/25,,14ª Vara Cível de Recife,
296,5159219-49.2023.5.25.3676,971,cível,execução,Encerrado,DRA. CAVALCANTE,25/05/23,2025-01-16,R$ 368.897,18ª Vara Criminal de Recife,em negociação
297,9822459-92.2024.8.17.6403,392,trabalhista,recurso,encerrado,Dra Fontes,07/03/2025,,123679.00,5ª Vara Trabalhista de Recife,cliente não responde
298,9953454-93.2020.2.52.5723,1293,Civil,recurso,closed,Dra. Cavalcante,01/08/2024,,143251.00,4ª Vara Criminal de Recife,em negociação
299,3242098-97.2025.4.44.9916,257,TRABALHISTA,execução,Ativo,Dr. Barros,14/06/25,2026-07-20,28732.00,3ª Vara Cível de Recife,em negociação
300,8572382-61.2025.1.41.7172,1057,civil,execução,closed,Dra. Cavalcante,9 de fevereiro de 2020,17/12/2025,126349.00,19ª Vara Criminal de Recife,
301,3750497-13.2024.6.65.9009,639,civil,arquivado,ativo,DRA. CAVALCANTE,06/01/20,09/10/2025,478293.00,17ª Vara Trabalhista de Recife,aguardando documentos
302,2869625-86.2025.7.14.5837,142,trabalhista,execução,ativo,Dra. Cavalcante,19/12/23,04/02/26,,16ª Vara Criminal de Recife,
303,3879233-61.2024.5.30.1494,932,civil,recurso,acordo,Dra. Fontes,16 de janeiro de 2025,26 de setembro de 2026,R$ 324.007,20ª Vara Trabalhista de Recife,
304,7236875-79.2024.7.97.5566,1291,Civil,inicial,Encerrado,Dra. Cavalcante,2024-04-27,,241412,3ª Vara Criminal de Recife,cliente não responde
305,8368372-34.2020.6.43.9691,94,TRABALHISTA,recurso,ATIVO,Dr. Barros,24/12/20,07/02/2025,342645,14ª Vara Cível de Recife,
306,3675188-38.2025.9.53.3305,463,civil,execução,Encerrado,Dr. Barros,28 de março de 2020,,248206,19ª Vara Criminal de Recife,aguardando documentos
307,4938178-62.2020.7.27.6072,1042,cível,acordo extrajudicial,acordo,Dra. Cavalcante,19 de fevereiro de 2020,10 de setembro de 2025,,1ª Vara Cível de Recife,urgente
308,4229107-99.2020.7.61.3978,455,Civil,recurso,encerrado,dr. melo,7 de abril de 2022,7 de fevereiro de 2025,63011.00,4ª Vara Criminal de Recife,cliente não responde
