cliente_id,nome,cpf,contato,email,data_inicio,cidade
1139,Ana Lima,211.652.399-38,(81) 99617-5699,cliente1139@email.com,2022-08-05,Caruaru
1140,Maria Oliveira,251.175.345-67,(81) 94532-9287,cliente1140@email.com,2023-01-31,Recife
1141,Fernanda Costa,648.517.865-15,(81) 93130-9514,cliente1141@email.com,2024-02-11,Olinda
1142,Priscila Andrade,864.231.536-12,(81) 92572-2908,cliente1142@email.com,2020-06-21,Recife
1143,Larissa Ribeiro,801.566.174-51,(81) 97328-3523,Não informado,2022-05-21,Olinda
1144,Felipe Barbosa,741.967.596-64,(81) 92782-8952,cliente1144@email.com,2026-04-18,Recife
1145,Larissa Ribeiro,912.640.558-34,(81) 95980-1081,cliente1145@email.com,2023-11-04,Recife
1146,Simone Cunha,204.783.479-67,(81) 93033-1874,cliente1146@email.com,2020-03-14,Recife
1147,Gabriela Teixeira,361.696.926-31,(81) 91258-8423,cliente1147@email.com,2024-07-08,Recife
1148,Daniel Batista,634.402.248-78,(81) 98474-2468,cliente1148@email.com,2024-08-02,Olinda
1149,Vanessa Correia,294.210.289-38,(81) 94185-3869,cliente1149@email.com,2023-04-20,Petrolina
1150,Daniel Batista,507.755.220-68,(81) 98749-3539,cliente1150@email.com,2024-09-06,Recife
1151,Henrique Nascimento,786.778.716-56,(81) 94610-6337,cliente1151@email.com,2022-09-26,Recife
1152,Simone Cunha,245.811.679-88,(81) 97676-2930,cliente1152@email.com,2024-11-13,Petrolina
1153,Luciana Melo,452.516.745-19,(81) 97265-7198,Não informado,2022-06-06,Petrolina
1154,Rafael Alves,357.963.296-44,(81) 96518-2969,cliente1154@email.com,2024-06-20,Recife
1155,Sonia Tavares,130.952.268-71,Não informado,Não informado,2022-07-05,Recife
1156,Isabela Cardoso,306.176.183-95,(81) 97343-9255,cliente1156@email.com,2022-03-02,Recife
1157,Ana Lima,155.564.517-32,(81) 92198-6265,cliente1157@email.com,2025-11-07,Recife
1158,Gustavo Lopes,553.713.388-60,(81) 99114-8219,Não informado,2021-10-26,Olinda
1159,Paulo Rezende,842.740.945-70,(81) 92508-9062,cliente1159@email.com,2024-04-23,Recife
1160,Mateus Queiroz,636.790.646-43,Não informado,cliente1160@email.com,2020-02-10,Olinda
1161,Aline Monteiro,453.510.211-69,(81) 93805-4319,cliente1161@email.com,2026-02-09,Recife
1162,Larissa Ribeiro,215.324.868-64,(81) 91007-7223,cliente1162@email.com,2022-09-01,Olinda
1163,Aline Monteiro,403.414.370-85,(81) 92217-9932,cliente1163@email.com,2020-07-20,Recife
1164,Eduardo Ramos,541.382.391-16,(81) 91704-2548,cliente1164@email.com,2022-08-26,Recife
1165,Isabela Cardoso,291.176.114-30,(81) 99411-3790,cliente1165@email.com,2021-12-01,Recife
1166,Roberto Dias,339.876.536-39,(81) 99049-8175,cliente1166@email.com,2026-01-18,Recife
1167,Camila Martins,604.904.819-85,(81) 98366-1375,cliente1167@email.com,2026-02-08,Petrolina
1168,Claudia Silveira,981.608.341-61,Não informado,cliente1168@email.com,2025-10-23,Recife
1169,Gabriela Teixeira,435.790.263-21,(81) 94668-6722,cliente1169@email.com,2024-05-30,Recife
1170,Sonia Tavares,635.766.888-32,(81) 93463-2193,cliente1170@email.com,2020-10-24,Caruaru
1171,Daniel Batista,704.647.891-97,Não informado,cliente1171@email.com,2023-01-04,Recife
1172,Maria Oliveira,543.836.712-98,(81) 94765-9884,cliente1172@email.com,2022-10-24,Recife
1173,Lucas Pereira,390.455.562-90,(81) 92081-2376,cliente1173@email.com,2026-02-13,Recife
1174,Cristina Azevedo,300.652.887-94,(81) 97397-8825,Não informado,2022-02-03,Caruaru
1175,Leandro Pinto,604.493.654-29,(81) 99108-9719,cliente1175@email.com,2024-11-22,Olinda
1176,Eduardo Ramos,758.644.425-97,Não informado,Não informado,2025-11-17,Recife
1177,Roberto Dias,490.845.734-52,(81) 96904-7392,cliente1177@email.com,2025-02-13,Recife
1178,Juliana Ferreira,286.636.502-68,(81) 95396-5115,cliente1178@email.com,2024-06-02,Recife
1179,Rodrigo Cavalcanti,950.987.327-34,(81) 95411-7412,cliente1179@email.com,2026-02-15,Caruaru
1180,Isabela Cardoso,282.451.498-31,(81) 96535-8918,cliente1180@email.com,2021-04-12,Recife
1181,Thiago Gomes,673.827.500-57,(81) 99265-2740,Não informado,2024-02-07,Recife
1182,Felipe Barbosa,428.874.599-97,Não informado,cliente1182@email.com,2023-03-22,Recife
1183,Bruno Araújo,592.713.595-31,(81) 92220-2854,cliente1183@email.com,2020-07-11,Recife
1184,Amanda Castro,433.400.564-23,(81) 96039-2445,cliente1184@email.com,2023-08-31,Recife
1185,Larissa Ribeiro,343.917.536-67,(81) 99593-2595,Não informado,2023-07-23,Olinda
1186,Mateus Queiroz,567.492.730-77,(81) 96797-3905,cliente1186@email.com,2021-05-14,Recife
1187,Ana Lima,469.232.340-75,Não informado,cliente1187@email.com,2025-11-27,Petrolina
1188,Marcos Carvalho,432.984.891-84,(81) 97817-1956,cliente1188@email.com,2025-09-05,Recife
1189,Henrique Nascimento,747.447.850-85,(81) 95581-9869,cliente1189@email.com,2024-09-24,Recife
1190,Mariana Fonseca,440.126.239-10,(81) 92359-8014,Não informado,2020-06-10,Caruaru
1191,Roberto Dias,989.424.170-36,(81) 92896-6340,cliente1191@email.com,2020-01-23,Recife
1192,Tatiana Cruz,971.632.637-88,(81) 95968-5659,cliente1192@email.com,2024-04-18,Olinda
1193,Priscila Andrade,758.523.253-10,(81) 98226-5795,cliente1193@email.com,2021-06-15,Caruaru
1194,Rodrigo Cavalcanti,854.236.294-18,(81) 99902-2734,cliente1194@email.com,2021-01-06,Recife
1195,João Silva,525.368.601-30,(81) 99512-5009,cliente1195@email.com,2022-04-15,Caruaru
1196,Maria Oliveira,458.591.575-51,(81) 93899-3960,cliente1196@email.com,2022-12-02,Recife
1197,Roberto Dias,245.733.192-75,Não informado,cliente1197@email.com,2025-01-31,Recife
1198,Rafael Alves,164.568.803-37,(81) 98680-3876,cliente1198@email.com,2022-03-23,Recife
1199,Cristina Azevedo,286.276.258-83,Não informado,cliente1199@email.com,2022-05-26,Recife
1200,Paulo Rezende,410.341.666-80,Não informado,cliente1200@email.com,2021-12-08,Caruaru
1201,Cristina Azevedo,373.527.225-72,(81) 96246-6047,cliente1201@email.com,2025-03-11,Olinda
1202,Marcos Carvalho,725.832.842-24,(81) 95159-9161,cliente1202@email.com,2022-01-09,Recife
1203,Camila Martins,609.836.215-37,(81) 98676-9634,cliente1203@email.com,2025-07-01,Olinda
1204,Luciana Melo,791.870.200-27,Não informado,cliente1204@email.com,2024-02-01,Recife
1205,Bruno Araújo,615.618.984-82,(81) 98628-9497,cliente1205@email.com,2024-11-30,Recife
1206,Vera Pires,162.917.957-15,(81) 99765-7460,Não informado,2022-04-07,Olinda
1207,Leandro Pinto,955.992.266-36,(81) 92088-6683,Não informado,2021-01-18,Recife
1208,Daniel Batista,303.589.383-93,(81) 92515-5960,cliente1208@email.com,2025-09-25,Recife
1209,Daniel Batista,507.149.748-29,(81) 92886-3378,cliente1209@email.com,2021-09-13,Recife
1210,Claudia Silveira,218.215.491-61,(81) 92886-2462,cliente1210@email.com,2021-04-03,Recife
1211,Juliana Ferreira,354.302.737-37,(81) 99669-8170,cliente1211@email.com,2020-05-31,Petrolina
1212,Leandro Pinto,206.253.882-46,(81) 95939-9535,cliente1212@email.com,2021-12-22,Recife
1213,Simone Cunha,780.434.237-29,Não informado,cliente1213@email.com,2023-03-20,Recife
1214,Bruno Araújo,924.319.832-95,(81) 92081-1020,cliente1214@email.com,2023-11-15,Recife
1215,Sonia Tavares,652.475.496-49,(81) 96882-6351,cliente1215@email.com,2021-06-17,Caruaru
1216,Pedro Santos,470.728.265-71,(81) 97921-3017,cliente1216@email.com,2022-08-03,Recife
1217,Marcos Carvalho,333.233.229-46,(81) 91366-7755,cliente1217@email.com,2025-12-15,Caruaru
1218,Eduardo Ramos,133.355.160-25,(81) 94634-5676,cliente1218@email.com,2020-03-10,Petrolina
1219,Daniel Batista,553.704.793-54,(81) 92063-7076,cliente1219@email.com,2024-03-03,Olinda
1220,Felipe Barbosa,668.160.887-25,(81) 92811-1722,cliente1220@email.com,2025-07-10,Recife
1221,Vera Pires,265.533.628-15,(81) 92474-9011,Não informado,2026-02-07,Recife
1222,Alexandre Paiva,574.186.300-75,(81) 96615-1996,cliente1222@email.com,2020-06-22,Olinda
1223,Ana Lima,991.394.469-77,Não informado,cliente1223@email.com,2023-02-02,Petrolina
1224,Camila Martins,557.536.820-64,(81) 99652-6821,cliente1224@email.com,2022-05-11,Recife
1225,Simone Cunha,260.942.929-66,(81) 94282-7595,cliente1225@email.com,2022-11-07,Petrolina
1226,Beatriz Rocha,119.132.158-44,(81) 93264-8782,cliente1226@email.com,2024-07-08,Caruaru
1227,Vanessa Correia,219.151.557-85,Não informado,cliente1227@email.com,2025-06-12,Caruaru
1228,Carlos Souza,940.832.676-99,(81) 99910-2113,cliente1228@email.com,2023-01-09,Olinda
1229,Alexandre Paiva,725.723.613-14,Não informado,cliente1229@email.com,2023-05-04,Petrolina
1230,Leonardo Campos,574.704.549-97,Não informado,cliente1230@email.com,2021-05-07,Recife
1231,Simone Cunha,150.596.591-83,(81) 98945-5696,cliente1231@email.com,2022-12-26,Caruaru
1232,Renata Freitas,926.115.168-43,(81) 92866-8308,cliente1232@email.com,2021-07-11,Recife
1233,Larissa Ribeiro,156.961.262-94,(81) 92458-7729,cliente1233@email.com,2020-04-22,Recife
1234,André Borges,898.698.559-28,(81) 99404-9265,Não informado,2021-04-03,Recife
1235,Paulo Rezende,659.508.366-48,(81) 91500-2156,cliente1235@email.com,2025-12-31,Petrolina
1236,Diego Nunes,111.652.276-17,(81) 97124-8170,cliente1236@email.com,2020-04-15,Petrolina
1237,Fábio Vieira,709.512.193-92,(81) 92394-5907,cliente1237@email.com,2020-12-10,Recife
1238,Luciana Melo,692.786.968-71,(81) 98591-7424,cliente1238@email.com,2020-07-23,Olinda
1239,Denise Nogueira,606.665.757-41,(81) 97998-1721,cliente1239@email.com,2021-12-26,Caruaru
1240,Paulo Rezende,399.755.146-87,(81) 97523-3977,cliente1240@email.com,2024-09-23,Recife
1241,Leandro Pinto,563.623.419-29,Não informado,cliente1241@email.com,2020-09-22,Recife
1242,Vanessa Correia,655.659.228-10,(81) 97662-5509,cliente1242@email.com,2025-08-20,Caruaru
1243,André Borges,546.240.364-60,Não informado,cliente1243@email.com,2025-05-18,Recife
1244,Daniel Batista,953.164.191-48,Não informado,cliente1244@email.com,2020-10-29,Recife
1245,Jorge Brito,831.517.210-39,(81) 93674-4351,cliente1245@email.com,2022-05-23,Recife
1246,Vanessa Correia,898.949.817-12,(81) 97563-6446,cliente1246@email.com,2021-11-09,Caruaru
1247,Priscila Andrade,297.813.396-45,Não informado,cliente1247@email.com,2020-04-25,Petrolina
1248,Pedro Santos,816.364.708-78,(81) 99450-3077,cliente1248@email.com,2026-02-16,Petrolina
1249,Aline Monteiro,959.434.737-33,(81) 92713-4710,cliente1249@email.com,2024-06-03,Recife
1250,Renata Freitas,419.618.490-82,(81) 97485-8214,cliente1250@email.com,2023-07-03,Caruaru
1251,Vanessa Correia,227.728.238-86,Não informado,Não informado,2022-01-09,Caruaru
1252,Amanda Castro,799.845.163-39,(81) 92287-7921,cliente1252@email.com,2026-01-11,Olinda
1253,Gustavo Lopes,481.713.157-58,(81) 95258-6368,Não informado,2025-06-11,Recife
1254,Cristina Azevedo,400.485.484-97,(81) 93931-1769,cliente1254@email.com,2023-01-27,Petrolina
1255,Priscila Andrade,533.985.472-72,(81) 96091-6156,cliente1255@email.com,2024-12-19,Recife
1256,Henrique Nascimento,233.348.977-57,(81) 91473-7965,cliente1256@email.com,2022-11-23,Olinda
1257,Roberto Dias,506.747.442-87,Não informado,cliente1257@email.com,2023-11-22,Recife
1258,Mateus Queiroz,538.589.810-94,(81) 93966-8404,cliente1258@email.com,2025-04-25,Caruaru
1259,Mariana Fonseca,180.281.387-22,Não informado,cliente1259@email.com,2021-01-13,Recife
1260,Tatiana Cruz,702.628.505-71,(81) 92775-8775,cliente1260@email.com,2025-07-18,Olinda
1261,Fernanda Costa,556.238.835-62,(81) 91223-5476,cliente1261@email.com,2022-12-13,Recife
1262,Beatriz Rocha,333.540.454-99,(81) 98843-6605,cliente1262@email.com,2024-04-29,Petrolina
1263,Simone Cunha,230.226.787-81,(81) 93864-6075,cliente1263@email.com,2022-08-10,Caruaru
1264,Jorge Brito,767.578.446-28,(81) 97019-5672,cliente1264@email.com,2022-03-17,Recife
1265,Lucas Pereira,561.548.892-60,(81) 99048-2390,cliente1265@email.com,2022-04-24,Recife
1266,Cristina Azevedo,801.273.939-19,(81) 99829-7217,cliente1266@email.com,2025-04-28,Recife
1267,Andre Borges,946.142.361-52,(81) 97341-5045,Não informado,2022-07-03,Caruaru
1268,Paulo Rezende,112.136.978-99,(81) 94760-6006,cliente1268@email.com,2021-03-01,Petrolina
1269,Fábio Vieira,360.786.468-43,(81) 95568-5163,cliente1269@email.com,2022-08-12,Recife
1270,Gabriela Teixeira,757.802.766-95,(81) 92755-1255,cliente1270@email.com,2023-08-05,Olinda
1271,André Borges,626.895.258-98,(81) 97972-9645,cliente1271@email.com,2020-09-06,Petrolina
1272,Luciana Melo,338.137.929-21,(81) 95158-7174,cliente1272@email.com,2026-01-22,Recife
1273,Felipe Barbosa,633.341.343-82,(81) 98365-3666,cliente1273@email.com,2021-02-26,Recife
1274,Alexandre Paiva,629.987.627-16,(81) 94442-3824,cliente1274@email.com,2026-03-31,Olinda
1275,Juliana Ferreira,116.164.808-76,(81) 93879-1034,cliente1275@email.com,2024-04-29,Recife
1276,Carlos Souza,224.111.660-20,(81) 98878-7328,cliente1276@email.com,2023-04-25,Recife
1277,Rodrigo Cavalcanti,765.349.756-20,(81) 95740-6231,cliente1277@email.com,2025-09-21,Caruaru
1278,Gustavo Lopes,952.792.909-22,(81) 97695-6183,Não informado,2020-05-22,Petrolina
1279,Jorge Brito,954.176.439-12,(81) 97212-8168,cliente1279@email.com,2020-07-07,Petrolina
1280,Natalia Mendes,825.192.820-38,(81) 95900-2417,Não informado,2023-03-01,Recife
1281,Eduardo Ramos,635.729.115-57,(81) 98691-1687,cliente1281@email.com,2026-04-19,Petrolina
1282,Simone Cunha,497.721.570-11,(81) 97639-3610,cliente1282@email.com,2025-12-02,Recife
1283,Simone Cunha,472.131.479-85,(81) 98951-2190,cliente1283@email.com,2024-10-22,Recife
1284,Daniel Batista,189.235.541-99,Não informado,cliente1284@email.com,2024-08-01,Petrolina
1285,João Silva,174.902.572-56,(81) 97038-3280,cliente1285@email.com,2023-10-06,Petrolina
1286,Priscila Andrade,198.654.789-92,(81) 94029-2222,cliente1286@email.com,2026-03-08,Recife
1287,Denise Nogueira,624.701.176-67,(81) 98823-6476,cliente1287@email.com,2020-08-06,Recife
1288,Paulo Rezende,953.955.146-50,(81) 97108-8964,cliente1288@email.com,2024-11-17,Recife
1289,Daniel Batista,164.747.508-38,(81) 91295-1815,cliente1289@email.com,2023-11-02,Petrolina
1290,Marcos Carvalho,838.906.386-10,(81) 93669-6375,Não informado,2020-08-27,Olinda
1291,Mateus Queiroz,106.593.167-17,(81) 99884-7113,cliente1291@email.com,2023-12-10,Recife
1292,Juliana Ferreira,422.290.537-20,(81) 92789-2411,cliente1292@email.com,2020-06-27,Petrolina
1293,Ana Lima,104.595.362-99,(81) 96143-1240,cliente1293@email.com,2020-12-20,Recife
1294,Denise Nogueira,707.668.686-37,(81) 98673-7769,cliente1294@email.com,2024-08-15,Caruaru
1295,Fábio Vieira,585.307.924-49,(81) 99432-3314,Não informado,2026-01-14,Recife
1296,Felipe Barbosa,579.403.318-56,(81) 94001-2125,cliente1296@email.com,2024-11-28,Caruaru
1297,Beatriz Rocha,298.702.661-38,(81) 98033-8336,cliente1297@email.com,2022-10-26,Recife
1298,Patricia Moura,241.653.148-52,(81) 95881-7650,Não informado,2023-09-30,Caruaru
1299,Denise Nogueira,472.506.263-36,(81) 96774-2311,cliente1299@email.com,2026-05-01,Recife
1300,Carlos Souza,782.714.204-39,(81) 96070-1451,cliente1300@email.com,2021-02-12,Petrolina
1301,Sonia Tavares,798.498.155-97,(81) 95832-8293,cliente1301@email.com,2021-12-26,Petrolina
1302,Denise Nogueira,100.184.782-27,(81) 92362-3902,cliente1302@email.com,2022-01-16,Recife
1303,Diego Nunes,427.213.445-37,(81) 91831-2293,cliente1303@email.com,2022-01-19,Recife
1304,Claudia Silveira,389.144.954-73,Não informado,cliente1304@email.com,2021-02-13,Olinda
1305,Aline Monteiro,336.782.869-18,(81) 96999-1459,Não informado,2020-07-16,Caruaru
1306,Claudia Silveira,806.692.221-10,Não informado,cliente1306@email.com,2023-02-10,Olinda
1307,Renata Freitas,173.655.407-90,(81) 95656-2055,cliente1307@email.com,2021-01-19,Recife
1308,Mariana Fonseca,250.146.470-59,(81) 97124-6578,Não informado,2020-10-16,Petrolina
1309,Daniel Batista,684.538.944-80,Não informado,Não informado,2020-08-28,Recife
1310,Henrique Nascimento,373.811.796-26,(81) 98847-9207,cliente1310@email.com,2022-06-11,Caruaru
1311,Luciana Melo,502.602.569-58,Não informado,cliente1311@email.com,2021-10-05,Olinda
1312,Marcos Carvalho,500.288.392-23,(81) 95179-3130,cliente1312@email.com,2025-02-24,Recife
1313,Ana Lima,438.976.197-18,(81) 94626-6041,cliente1313@email.com,2020-03-03,Recife
1314,Carlos Souza,350.105.752-79,Não informado,cliente1314@email.com,2026-03-26,Olinda
1315,João Silva,388.794.442-68,(81) 93229-1106,cliente1315@email.com,2023-09-30,Caruaru
1316,Daniel Batista,147.336.963-40,(81) 93744-7475,cliente1316@email.com,2024-12-09,Recife
1317,Mateus Queiroz,573.574.125-98,Não informado,Não informado,2021-05-31,Recife
1318,Fernanda Costa,293.541.817-31,Não informado,cliente1318@email.com,2021-09-02,Recife
1319,Diego Nunes,679.196.544-23,(81) 91070-6997,cliente1319@email.com,2021-04-04,Recife
1320,Gabriela Teixeira,271.820.807-22,(81) 98598-8707,cliente1320@email.com,2024-04-12,Recife
1321,Ana Lima,660.484.723-29,(81) 94538-2100,cliente1321@email.com,2025-09-13,Olinda
1322,Vitor Macedo,198.626.241-31,Não informado,cliente1322@email.com,2025-05-06,Olinda
1323,Simone Cunha,160.358.190-45,(81) 93216-3547,cliente1323@email.com,2023-02-15,Recife
1324,Larissa Ribeiro,817.110.789-26,(81) 96896-4215,cliente1324@email.com,2020-02-23,Recife
1325,Natalia Mendes,970.230.812-23,(81) 99159-6884,cliente1325@email.com,2022-09-25,Recife
1326,Sonia Tavares,102.798.944-17,(81) 97485-4228,cliente1326@email.com,2023-11-11,Petrolina
1327,Aline Monteiro,767.265.712-21,(81) 92163-1375,cliente1327@email.com,2024-08-29,Petrolina
1328,Patricia Moura,222.904.129-43,(81) 99698-4574,cliente1328@email.com,2022-10-12,Recife
1329,Mariana Fonseca,598.114.613-17,(81) 92941-7877,cliente1329@email.com,2024-02-11,Petrolina
1330,Isabela Cardoso,684.624.923-60,(81) 93506-2378,cliente1330@email.com,2024-01-22,Recife
1331,Rodrigo Cavalcanti,541.500.301-97,Não informado,cliente1331@email.com,2023-08-06,Recife
1332,Thiago Gomes,966.272.494-27,(81) 94109-3121,cliente1332@email.com,2024-11-12,Recife
1333,Rodrigo Cavalcanti,372.789.254-22,(81) 96628-6252,cliente1333@email.com,2025-10-09,Recife
1334,Vera Pires,754.345.841-49,(81) 97677-3416,cliente1334@email.com,2020-12-12,Caruaru
1335,Thiago Gomes,291.474.782-17,(81) 95615-8551,cliente1335@email.com,2024-02-02,Olinda
1336,Felipe Barbosa,611.515.128-57,(81) 96993-9667,cliente1336@email.com,2022-12-29,Recife
1337,Leandro Pinto,304.469.345-65,(81) 95395-6496,cliente1337@email.com,2024-02-27,Petrolina
1338,Leandro Pinto,229.180.281-53,(81) 94418-5593,cliente1338@email.com,2023-03-15,Recife
1339,Vanessa Correia,878.508.710-28,(81) 96598-4037,cliente1339@email.com,2023-08-16,Recife
1340,Leandro Pinto,239.345.476-85,(81) 98425-5524,cliente1340@email.com,2021-05-01,Recife
1341,Rodrigo Cavalcanti,353.911.261-63,(81) 99920-4201,cliente1341@email.com,2021-04-21,Caruaru
1342,Larissa Ribeiro,797.118.130-78,(81) 94702-2708,cliente1342@email.com,2021-05-14,Olinda
1343,Beatriz Rocha,260.314.471-94,(81) 95601-6215,cliente1343@email.com,2023-02-18,Petrolina
1344,Vitor Macedo,609.298.758-30,(81) 91796-2842,cliente1344@email.com,2020-04-13,Caruaru
1345,Vera Pires,516.292.299-69,(81) 97558-6307,cliente1345@email.com,2020-01-14,Recife
1346,Carlos Souza,125.476.433-93,(81) 99798-2030,cliente1346@email.com,2025-10-27,Recife
1347,Maria Oliveira,574.778.967-34,(81) 94052-6239,cliente1347@email.com,2021-05-06,Olinda
1348,Daniel Batista,268.135.303-25,(81) 92422-9099,cliente1348@email.com,2022-03-22,Caruaru
1349,Denise Nogueira,902.352.452-26,(81) 94055-8940,cliente1349@email.com,2024-03-09,Recife
1350,Claudia Silveira,816.730.294-76,(81) 98253-4716,Não informado,2021-12-14,Petrolina
1351,Mateus Queiroz,537.189.619-54,(81) 94713-7934,cliente1351@email.com,2020-05-22,Recife
1352,Simone Cunha,926.262.949-35,(81) 92979-9284,Não informado,2024-04-10,Petrolina
1353,Juliana Ferreira,823.191.979-73,(81) 94641-3996,cliente1353@email.com,2024-11-15,Recife
1354,Felipe Barbosa,807.256.245-30,(81) 94437-4550,Não informado,2025-09-13,Recife
1355,Rodrigo Cavalcanti,282.851.462-61,(81) 93527-4016,cliente1355@email.com,2020-08-22,Olinda
1356,Gabriela Teixeira,168.975.763-24,(81) 98844-5008,Não informado,2025-12-17,Recife
1357,Priscila Andrade,768.675.431-29,(81) 95995-2999,cliente1357@email.com,2020-02-25,Olinda
1358,Sonia Tavares,772.474.495-18,(81) 94755-8758,cliente1358@email.com,2023-07-09,Recife
1359,Gabriela Teixeira,538.837.374-19,(81) 97034-2416,cliente1359@email.com,2020-11-13,Caruaru
1360,Renata Freitas,561.660.608-55,(81) 94465-6259,Não informado,2022-01-27,Olinda
1361,Maria Oliveira,737.987.767-73,Não informado,cliente1361@email.com,2021-01-28,Olinda
1362,Patricia Moura,573.644.680-92,(81) 98045-7611,cliente1362@email.com,2025-02-02,Olinda
1363,Pedro Santos,716.888.289-26,Não informado,cliente1363@email.com,2024-11-28,Petrolina
1364,Vanessa Correia,960.752.312-90,(81) 96773-4886,cliente1364@email.com,2023-06-18,Recife
1365,Sonia Tavares,338.227.248-15,(81) 96486-3976,cliente1365@email.com,2021-10-11,Caruaru
1366,Maria Oliveira,591.107.828-16,(81) 98472-5654,cliente1366@email.com,2020-01-05,Petrolina
1367,Patricia Moura,191.529.935-35,(81) 98375-6071,cliente1367@email.com,2024-04-28,Recife
1368,Carlos Souza,303.138.702-59,(81) 94614-8704,cliente1368@email.com,2023-01-20,Petrolina
1369,Henrique Nascimento,682.812.489-38,(81) 96867-3250,cliente1369@email.com,2023-08-08,Recife
1370,Aline Monteiro,536.406.340-20,(81) 97775-4381,cliente1370@email.com,2023-07-10,Recife
1371,Isabela Cardoso,863.326.414-42,(81) 95288-5786,cliente1371@email.com,2020-10-25,Recife
1372,Juliana Ferreira,692.561.391-38,(81) 95234-5518,cliente1372@email.com,2023-01-09,Recife
1373,Tatiana Cruz,530.231.719-71,(81) 96377-9200,cliente1373@email.com,2022-06-14,Recife
1374,Amanda Castro,217.981.590-15,(81) 92002-3839,cliente1374@email.com,2025-05-15,Olinda
1375,Rodrigo Cavalcanti,350.110.143-48,(81) 93058-1610,cliente1375@email.com,2023-02-13,Petrolina
1376,Pedro Santos,239.897.217-36,(81) 96828-2747,cliente1376@email.com,2025-03-05,Caruaru
1377,Tatiana Cruz,668.540.925-20,(81) 98722-1037,cliente1377@email.com,2022-06-13,Recife
1378,Gabriela Teixeira,655.663.479-16,(81) 92187-4650,cliente1378@email.com,2022-04-18,Olinda
1379,Gustavo Lopes,287.371.516-36,(81) 98495-5796,Não informado,2021-03-17,Recife
1380,Henrique Nascimento,133.665.910-93,(81) 99851-1459,cliente1380@email.com,2023-09-07,Recife
1381,Natalia Mendes,392.165.576-43,(81) 98983-8178,cliente1381@email.com,2022-02-10,Olinda
1382,Eduardo Ramos,267.265.934-81,(81) 97006-1768,cliente1382@email.com,2023-02-22,Olinda
1383,Henrique Nascimento,256.738.912-39,(81) 93186-9524,cliente1383@email.com,2020-08-02,Caruaru
1384,Isabela Cardoso,122.324.302-42,Não informado,cliente1384@email.com,2024-07-30,Recife
1385,Mateus Queiroz,245.894.589-88,(81) 98168-7993,cliente1385@email.com,2023-11-23,Olinda
1386,Vera Pires,277.336.852-84,(81) 91918-2281,cliente1386@email.com,2026-03-27,Olinda
1387,Amanda Castro,230.653.403-68,(81) 93159-1764,cliente1387@email.com,2020-10-05,Recife
1388,Aline Monteiro,549.933.999-62,(81) 97116-1958,cliente1388@email.com,2022-11-26,Recife
1389,Sonia Tavares,208.737.905-86,(81) 95267-7781,cliente1389@email.com,2022-01-19,Petrolina
1390,Gabriela Teixeira,447.617.993-18,(81) 98686-3430,cliente1390@email.com,2022-01-06,Recife
1391,Mateus Queiroz,597.355.742-34,(81) 93415-5053,cliente1391@email.com,2025-01-22,Olinda
1392,Rafael Alves,813.454.804-80,(81) 91687-4861,cliente1392@email.com,2024-08-30,Recife
1393,Pedro Santos,712.254.460-23,(81) 91590-4695,cliente1393@email.com,2022-10-28,Recife
1394,Eduardo Ramos,866.360.355-38,(81) 99064-7353,cliente1394@email.com,2026-02-04,Recife
1395,Gabriela Teixeira,970.296.299-10,(81) 95270-7266,cliente1395@email.com,2026-01-19,Caruaru
1396,Rodrigo Cavalcanti,713.694.438-11,(81) 99177-9332,cliente1396@email.com,2023-01-14,Recife
1397,Gabriela Teixeira,906.798.558-73,(81) 96131-4104,cliente1397@email.com,2022-11-20,Petrolina
1398,Renata Freitas,289.563.609-70,(81) 94820-5391,cliente1398@email.com,2023-07-30,Caruaru
1399,Daniel Batista,769.477.686-30,(81) 93192-1455,cliente1399@email.com,2021-09-10,Recife
1400,Eduardo Ramos,875.780.817-84,(81) 96205-6174,cliente1400@email.com,2024-05-07,Petrolina
1401,Alexandre Paiva,541.486.177-52,(81) 93947-1700,cliente1401@email.com,2022-11-27,Recife
1402,Alexandre Paiva,379.687.647-38,(81) 91662-1714,Não informado,2021-10-05,Olinda
1403,Beatriz Rocha,651.257.990-65,(81) 92845-7102,cliente1403@email.com,2026-02-03,Petrolina
1404,Patricia Moura,498.416.412-27,(81) 99802-1958,Não informado,2020-01-04,Olinda
1405,Daniel Batista,435.894.854-59,(81) 96139-9532,cliente1405@email.com,2024-07-03,Recife
1406,Patricia Moura,725.244.832-65,(81) 93953-2831,cliente1406@email.com,2021-08-16,Olinda
1407,Maria Oliveira,850.597.623-82,(81) 92847-5610,Não informado,2021-04-03,Olinda
1408,Jorge Brito,626.815.303-24,(81) 92581-3635,Não informado,2026-02-28,Petrolina
1409,Renata Freitas,865.265.652-53,(81) 96698-4222,cliente1409@email.com,2022-03-03,Recife
1410,João Silva,663.826.101-55,(81) 99674-4849,cliente1410@email.com,2026-03-15,Recife
1411,Marcos Carvalho,507.646.814-65,Não informado,cliente1411@email.com,2021-11-02,Olinda
1412,Thiago Gomes,319.934.595-62,(81) 97313-4339,cliente1412@email.com,2020-12-07,Recife
1413,André Borges,665.412.895-23,(81) 95060-8111,cliente1413@email.com,2020-04-01,Olinda
1414,Alexandre Paiva,848.329.457-33,(81) 99856-9324,cliente1414@email.com,2025-03-03,Recife
