processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
154,2753004-76.2021.8.83.9874,1251,Civil,Inicial,Ativo,Dra. Cavalcante,13-02-2023,18-01-2025,R$ 454247.00,11ª Vara Trabalhista de Recife,Não informado
155,7862554-22.2024.7.83.6459,1459,Trabalhista,Instrução,Encerrado,Dr. Barros,15-04-2025,04-07-2026,R$ 70206.00,5ª Vara Trabalhista de Recife,Não informado
156,9425559-65.2022.6.99.1309,493,Trabalhista,Arquivado,Ativo,Dra Fontes,07-12-2021,11-05-2025,R$ 135740.00,14ª Vara Criminal de Recife,Em negociação
157,7813974-60.2021.1.81.1542,1375,Trabalhista,Audiência,Encerrado,Dra. Cavalcante,23-06-2022,Não informado,R$ 408586.00,18ª Vara Criminal de Recife,Urgente
158,7486138-99.2020.5.81.4332,683,Civil,Inicial,Encerrado,Dra. Fontes,19-04-2023,31-05-2026,R$ 253333.14,12ª Vara Criminal de Recife,Urgente
159,3785792-10.2020.5.78.7940,973,Trabalhista,Audiência,Ativo,Dr. Barros,26-08-2024,18-07-2025,R$ 361517.00,13ª Vara Criminal de Recife,Em negociação
160,2658962-39.2022.5.95.8856,774,Trabalhista,Instrução,Em recurso,Dra. Cavalcante,09-08-2021,15-01-2026,R$ 51544.00,8ª Vara Cível de Recife,Urgente
161,9302979-43.2025.9.68.7487,574,Trabalhista,Arquivado,Ativo,Dra Fontes,12-09-2021,20-05-2025,R$ 287162.00,17ª Vara Criminal de Recife,Aguardando documentos
162,9992831-61.2022.4.35.1469,1001,Civil,Audiência,Encerrado,Dra Fontes,21-01-2023,28-10-2026,R$ 378745.00,19ª Vara Trabalhista de Recife,Em negociação
163,3542616-60.2022.3.87.6536,914,Civil,Recurso,Ativo,Dr. Melo,05-04-2025,03-06-2026,R$ 144008.00,14ª Vara Trabalhista de Recife,Não informado
164,3464073-25.2022.8.73.5075,632,Civil,Execução,Ativo,Dra. Fontes,27-12-2020,Não informado,R$ 113893.00,20ª Vara Criminal de Recife,Não informado
165,1778149-24.2023.1.86.3557,1318,Civil,Inicial,Ativo,Dr. Melo,02-08-2024,01-01-2026,R$ 143093.00,17ª Vara Trabalhista de Recife,Cliente não responde
166,5788467-41.2023.8.93.8134,866,Trabalhista,Sentença,Ativo,Dra. Cavalcante,31-03-2022,14-05-2025,R$ 21720.00,9ª Vara Trabalhista de Recife,Não informado
167,3260101-88.2022.8.37.9169,162,Civil,Execução,Encerrado,Dra. Fontes,21-01-2024,21-03-2025,R$ 253333.14,3ª Vara Cível de Recife,Aguardando documentos
168,7243958-65.2020.5.25.5047,1399,Civil,Acordo extrajudicial,Ativo,Dra. Fontes,02-07-2023,20-03-2025,R$ 251616.00,17ª Vara Trabalhista de Recife,Cliente não responde
169,3679963-72.2020.9.29.7859,575,Trabalhista,Arquivado,Ativo,Dr. Barros,19-04-2024,31-05-2025,R$ 253333.14,20ª Vara Criminal de Recife,Não informado
170,8368372-34.2020.6.43.9691,1079,Civil,Recurso,Encerrado,Dr. Barros,08-06-2022,Não informado,R$ 253333.14,1ª Vara Trabalhista de Recife,Não informado
171,7320713-89.2022.3.68.7881,1394,Civil,Sentença,Em recurso,Dr. Barros,29-09-2021,Não informado,R$ 40249.00,13ª Vara Cível de Recife,Não informado
172,4229107-99.2020.7.61.3978,630,Trabalhista,Instrução,Ativo,Dra. Fontes,03-11-2022,28-05-2026,R$ 458374.00,1ª Vara Cível de Recife,Não informado
173,3542799-64.2025.6.13.7299,538,Civil,Sentença,Encerrado,Dr. Melo,14-07-2022,08-05-2026,R$ 253333.14,10ª Vara Trabalhista de Recife,Urgente
174,9302979-43.2025.9.68.7487,196,Civil,Audiência,Em recurso,Dra. Fontes,11-08-2020,07-12-2025,R$ 107548.00,11ª Vara Criminal de Recife,Em negociação
175,1272937-41.2023.5.75.9958,716,Civil,Sentença,Em recurso,Dra. Cavalcante,05-02-2021,09-09-2026,R$ 331431.00,3ª Vara Cível de Recife,Aguardando documentos
176,8323566-47.2021.3.26.4644,677,Civil,Arquivado,Ativo,Dra. Cavalcante,02-03-2025,28-09-2026,R$ 112759.00,10ª Vara Criminal de Recife,Em negociação
177,3260101-88.2022.8.37.9169,188,Trabalhista,Recurso,Ativo,Dr. Melo,22-12-2025,Não informado,R$ 104131.00,10ª Vara Cível de Recife,Não informado
178,1615190-23.2022.2.42.6238,1246,Civil,Recurso,Ativo,Dra Fontes,08-01-2020,15-04-2025,R$ 86127.00,3ª Vara Cível de Recife,Não informado
179,7223110-52.2024.2.44.8994,823,Trabalhista,Instrução,Encerrado,Dra. Fontes,23-09-2023,31-12-2025,R$ 37910.00,7ª Vara Cível de Recife,Em negociação
180,5451988-41.2020.2.82.4041,608,Trabalhista,Instrução,Ativo,Dra Fontes,02-12-2021,24-09-2026,R$ 352940.00,15ª Vara Trabalhista de Recife,Cliente não responde
181,5753123-52.2021.4.48.4042,886,Trabalhista,Audiência,Em recurso,Dr. Melo,28-05-2023,26-07-2026,R$ 218180.00,5ª Vara Cível de Recife,Urgente
182,5451988-41.2020.2.82.4041,1402,Civil,Inicial,Encerrado,Dra. Cavalcante,13-09-2024,13-12-2026,R$ 204510.00,2ª Vara Criminal de Recife,Cliente não responde
183,9774395-92.2023.2.75.3192,1304,Trabalhista,Sentença,Suspenso,Dr. Melo,20-05-2021,25-05-2025,R$ 489995.00,12ª Vara Criminal de Recife,Urgente
184,1024421-54.2022.9.20.2563,1332,Civil,Sentença,Encerrado,Dr. Barros,05-04-2020,10-09-2026,R$ 424236.00,1ª Vara Trabalhista de Recife,Aguardando documentos
185,4893809-11.2021.7.19.9759,285,Trabalhista,Sentença,Ativo,Dr. Barros,03-07-2026,20-02-2025,R$ 253333.14,18ª Vara Trabalhista de Recife,Aguardando documentos
186,7951127-89.2024.1.63.3502,264,Trabalhista,Instrução,Encerrado,Dra Fontes,15-08-2021,04-01-2025,R$ 477366.00,17ª Vara Criminal de Recife,Não informado
187,4601686-30.2021.5.52.7745,302,Civil,Inicial,Encerrado,Dr. Barros,25-03-2023,27-06-2025,R$ 193016.00,9ª Vara Trabalhista de Recife,Em negociação
188,7724543-49.2023.9.44.7412,1419,Civil,Execução,Ativo,Dr. Melo,12-07-2020,22-08-2026,R$ 365610.00,13ª Vara Trabalhista de Recife,Cliente não responde
189,5991409-16.2021.8.44.1303,884,Trabalhista,Acordo extrajudicial,Suspenso,Dra Fontes,09-04-2024,15-12-2026,R$ 253333.14,5ª Vara Criminal de Recife,Não informado
190,2236315-26.2022.5.82.8939,201,Civil,Inicial,Em recurso,Dr. Barros,18-02-2023,27-08-2026,R$ 239470.00,7ª Vara Criminal de Recife,Não informado
191,5625093-80.2022.9.16.6618,675,Trabalhista,Audiência,Encerrado,Dr. Melo,10-04-2022,08-07-2026,R$ 313869.00,15ª Vara Criminal de Recife,Cliente não responde
192,2490107-19.2023.9.10.7930,741,Civil,Sentença,Em recurso,Dra Fontes,16-04-2026,01-03-2026,R$ 219349.00,8ª Vara Cível de Recife,Cliente não responde
193,5472823-70.2022.4.41.7624,807,Civil,Arquivado,Encerrado,Dr. Melo,12-05-2025,28-02-2026,R$ 83249.00,18ª Vara Criminal de Recife,Não informado
194,7979033-26.2021.6.18.1084,1077,Trabalhista,Instrução,Suspenso,Dr. Melo,28-11-2025,09-09-2025,R$ 272362.00,18ª Vara Criminal de Recife,Não informado
195,1557680-16.2021.4.16.4031,866,Trabalhista,Inicial,Encerrado,Dra Fontes,23-06-2024,19-07-2026,R$ 152181.00,11ª Vara Cível de Recife,Não informado
196,6053412-12.2021.6.72.8346,732,Civil,Audiência,Em recurso,Dra Fontes,11-12-2023,28-12-2026,R$ 253333.14,18ª Vara Criminal de Recife,Urgente
197,3588109-63.2023.1.26.4223,179,Trabalhista,Arquivado,Encerrado,Dr. Melo,10-02-2021,27-11-2025,R$ 253333.14,9ª Vara Trabalhista de Recife,Não informado
198,7224257-29.2020.8.88.9110,1256,Civil,Instrução,Ativo,Dra. Cavalcante,07-01-2024,23-03-2026,R$ 253333.14,1ª Vara Cível de Recife,Aguardando documentos
199,7539718-58.2020.2.52.9800,719,Civil,Arquivado,Suspenso,Dra. Cavalcante,24-02-2022,29-03-2025,R$ 340178.00,5ª Vara Cível de Recife,Aguardando documentos
200,2191287-57.2021.1.18.8228,1109,Civil,Acordo extrajudicial,Em recurso,Dr. Barros,04-11-2024,19-02-2025,R$ 368938.00,1ª Vara Cível de Recife,Não informado
201,7515318-25.2024.4.34.6280,1134,Civil,Recurso,Ativo,Dra. Cavalcante,12-01-2024,19-01-2026,R$ 59697.00,9ª Vara Trabalhista de Recife,Urgente
202,8368372-34.2020.6.43.9691,707,Civil,Arquivado,Em recurso,Dr. Barros,16-06-2020,24-03-2026,R$ 253333.14,16ª Vara Cível de Recife,Não informado
203,7323234-16.2020.9.59.5035,682,Trabalhista,Instrução,Em recurso,Dr. Melo,14-03-2021,06-06-2025,R$ 333486.00,2ª Vara Cível de Recife,Não informado
204,8286828-70.2022.9.31.8012,658,Civil,Inicial,Em recurso,Dra. Fontes,29-07-2025,24-11-2025,R$ 253333.14,7ª Vara Criminal de Recife,Não informado
205,2292432-35.2025.5.83.7063,979,Civil,Inicial,Encerrado,Dr. Barros,31-12-2024,23-01-2025,R$ 48089.00,15ª Vara Trabalhista de Recife,Não informado
206,5660649-86.2020.5.86.9291,141,Civil,Execução,Suspenso,Dr. Melo,28-01-2021,11-09-2026,R$ 230152.00,17ª Vara Criminal de Recife,Em negociação
207,3766710-17.2025.4.91.1472,1060,Trabalhista,Execução,Ativo,Dra Fontes,12-07-2024,25-12-2025,R$ 253333.14,12ª Vara Trabalhista de Recife,Não informado
208,7544569-30.2022.4.91.9370,1255,Trabalhista,Execução,Encerrado,Dra. Fontes,30-06-2022,19-03-2026,R$ 253333.14,5ª Vara Criminal de Recife,Não informado
209,6034606-21.2023.6.18.6684,545,Trabalhista,Recurso,Ativo,Dr. Barros,05-07-2023,21-12-2025,R$ 248171.00,4ª Vara Cível de Recife,Não informado
210,9071705-28.2021.9.78.4746,517,Trabalhista,Execução,Ativo,Dra. Fontes,12-12-2022,15-03-2025,R$ 95674.00,15ª Vara Criminal de Recife,Não informado
211,1411065-96.2022.9.64.8271,522,Trabalhista,Execução,Encerrado,Dra. Cavalcante,21-06-2025,02-07-2026,R$ 117195.00,8ª Vara Cível de Recife,Aguardando documentos
212,5483975-50.2024.8.92.4422,764,Civil,Audiência,Ativo,Dr. Melo,13-06-2025,11-05-2025,R$ 253333.14,2ª Vara Cível de Recife,Em negociação
213,1614850-25.2020.8.85.3161,538,Trabalhista,Sentença,Encerrado,Dr. Barros,09-03-2022,11-02-2026,R$ 162592.00,13ª Vara Criminal de Recife,Urgente
214,7398699-88.2025.6.55.3587,1468,Civil,Acordo extrajudicial,Encerrado,Dra Fontes,10-02-2022,05-08-2025,R$ 183281.00,10ª Vara Trabalhista de Recife,Cliente não responde
215,7381740-86.2021.2.88.6570,825,Civil,Inicial,Ativo,Dra Fontes,21-02-2022,02-02-2026,R$ 187417.00,4ª Vara Trabalhista de Recife,Cliente não responde
216,4415624-13.2024.9.14.9480,785,Civil,Inicial,Ativo,Dr. Melo,25-06-2025,19-12-2026,R$ 168892.00,5ª Vara Cível de Recife,Cliente não responde
217,5401874-62.2025.2.46.8337,1185,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Barros,07-03-2024,28-12-2025,R$ 197945.00,2ª Vara Trabalhista de Recife,Não informado
218,1237577-83.2022.8.91.4649,263,Civil,Execução,Suspenso,Dra. Fontes,15-12-2020,25-08-2025,R$ 399936.00,9ª Vara Cível de Recife,Não informado
219,9992831-61.2022.4.35.1469,959,Trabalhista,Execução,Encerrado,Dra Fontes,17-07-2022,20-11-2026,R$ 253333.14,3ª Vara Criminal de Recife,Não informado
220,7687292-20.2021.4.85.7539,46,Trabalhista,Inicial,Em recurso,Dr. Melo,02-11-2025,22-08-2025,R$ 447226.00,1ª Vara Criminal de Recife,Não informado
221,8539686-69.2023.4.36.2235,372,Trabalhista,Execução,Ativo,Dra Fontes,06-10-2020,06-03-2026,R$ 59361.00,7ª Vara Cível de Recife,Não informado
222,6836135-90.2022.9.37.5643,1284,Civil,Arquivado,Suspenso,Dr. Barros,12-04-2020,23-08-2026,R$ 302590.00,20ª Vara Trabalhista de Recife,Urgente
223,3785792-10.2020.5.78.7940,653,Civil,Arquivado,Ativo,Dr. Melo,03-04-2024,07-05-2025,R$ 171212.00,17ª Vara Cível de Recife,Em negociação
224,8717678-27.2025.5.11.4526,1409,Civil,Arquivado,Ativo,Dra. Fontes,17-01-2025,19-01-2025,R$ 113043.00,15ª Vara Criminal de Recife,Urgente
225,1974389-81.2024.5.57.9354,617,Civil,Acordo extrajudicial,Encerrado,Dr. Melo,24-11-2020,18-11-2026,R$ 141857.00,8ª Vara Trabalhista de Recife,Não informado
226,4085001-92.2022.6.76.8938,200,Trabalhista,Sentença,Encerrado,Dra Fontes,27-01-2026,02-03-2026,R$ 253333.14,15ª Vara Trabalhista de Recife,Não informado
227,7222167-30.2022.8.44.7452,1174,Trabalhista,Arquivado,Ativo,Dra Fontes,20-03-2021,31-08-2025,R$ 393215.00,14ª Vara Criminal de Recife,Urgente
228,1615190-23.2022.2.42.6238,135,Trabalhista,Acordo extrajudicial,Ativo,Dra. Cavalcante,26-08-2021,Não informado,R$ 448314.00,4ª Vara Criminal de Recife,Urgente
229,7141324-67.2025.3.86.3413,456,Trabalhista,Arquivado,Ativo,Dr. Barros,05-03-2023,15-02-2026,R$ 249983.00,2ª Vara Trabalhista de Recife,Cliente não responde
230,6476769-27.2021.5.22.2570,473,Trabalhista,Inicial,Ativo,Dr. Melo,05-01-2026,14-05-2026,R$ 73518.00,2ª Vara Cível de Recife,Aguardando documentos
231,8572382-61.2025.1.41.7172,766,Trabalhista,Sentença,Encerrado,Dr. Barros,21-05-2024,01-12-2025,R$ 179123.00,20ª Vara Cível de Recife,Cliente não responde
232,2292432-35.2025.5.83.7063,1493,Civil,Arquivado,Suspenso,Dr. Barros,15-01-2020,26-04-2025,R$ 253333.14,9ª Vara Criminal de Recife,Não informado
233,2461262-96.2021.6.48.1315,1236,Trabalhista,Recurso,Em recurso,Dra. Cavalcante,24-08-2025,16-07-2025,R$ 469199.00,16ª Vara Trabalhista de Recife,Não informado
234,4131852-60.2020.1.89.9739,773,Trabalhista,Instrução,Em recurso,Dra. Cavalcante,16-04-2020,25-03-2025,R$ 406162.00,7ª Vara Cível de Recife,Aguardando documentos
235,3505690-87.2020.8.52.6260,753,Civil,Recurso,Encerrado,Dr. Melo,20-10-2023,09-10-2026,R$ 253333.14,7ª Vara Cível de Recife,Não informado
236,6416661-36.2021.8.21.8496,1025,Civil,Instrução,Ativo,Dr. Melo,14-06-2021,17-12-2026,R$ 137838.00,7ª Vara Cível de Recife,Urgente
237,3306375-34.2024.9.48.9154,1145,Civil,Arquivado,Encerrado,Dra Fontes,16-02-2025,15-11-2026,R$ 208305.00,11ª Vara Criminal de Recife,Em negociação
238,8215015-64.2021.5.32.1893,1203,Trabalhista,Instrução,Ativo,Dra. Fontes,19-04-2025,15-02-2025,R$ 253333.14,11ª Vara Trabalhista de Recife,Não informado
239,4092125-65.2025.3.26.9073,239,Civil,Inicial,Ativo,Dr. Melo,28-05-2023,26-03-2026,R$ 253333.14,11ª Vara Trabalhista de Recife,Não informado
240,9062552-47.2024.4.22.8265,106,Civil,Execução,Ativo,Dra. Cavalcante,05-09-2025,05-01-2025,R$ 253333.14,15ª Vara Trabalhista de Recife,Não informado
241,6370110-64.2022.3.52.8440,720,Civil,Sentença,Ativo,Dra Fontes,27-09-2025,12-04-2026,R$ 115146.00,9ª Vara Criminal de Recife,Não informado
242,3785792-10.2020.5.78.7940,417,Civil,Arquivado,Ativo,Dr. Melo,12-04-2025,03-03-2026,R$ 384356.00,3ª Vara Cível de Recife,Aguardando documentos
243,7749444-78.2021.1.20.8763,840,Civil,Acordo extrajudicial,Encerrado,Dra Fontes,11-02-2025,19-01-2026,R$ 253333.14,13ª Vara Cível de Recife,Urgente
244,8714773-70.2022.9.65.8541,1207,Trabalhista,Instrução,Suspenso,Dra Fontes,15-12-2020,Não informado,R$ 192480.00,6ª Vara Cível de Recife,Cliente não responde
245,1778149-24.2023.1.86.3557,834,Civil,Sentença,Suspenso,Dra. Fontes,08-07-2022,09-05-2025,R$ 328371.00,9ª Vara Trabalhista de Recife,Não informado
246,1411065-96.2022.9.64.8271,1451,Trabalhista,Recurso,Ativo,Dr. Melo,01-10-2020,19-12-2025,R$ 253333.14,5ª Vara Criminal de Recife,Não informado
247,3922248-27.2025.1.42.4047,280,Trabalhista,Inicial,Ativo,Dra Fontes,15-05-2020,29-09-2025,R$ 181334.00,11ª Vara Cível de Recife,Não informado
248,2186433-37.2022.2.12.4344,1186,Civil,Audiência,Ativo,Dr. Barros,04-12-2023,27-05-2025,R$ 403528.00,12ª Vara Trabalhista de Recife,Em negociação
249,9573194-21.2022.1.35.8352,983,Civil,Arquivado,Ativo,Dra Fontes,22-04-2020,13-02-2025,R$ 93491.00,16ª Vara Cível de Recife,Não informado
250,8588997-88.2020.6.29.5987,1469,Civil,Arquivado,Ativo,Dr. Barros,05-05-2022,14-08-2026,R$ 253333.14,17ª Vara Trabalhista de Recife,Não informado
251,2267110-24.2021.5.78.6025,157,Trabalhista,Audiência,Encerrado,Dr. Melo,08-01-2024,26-04-2025,R$ 167376.00,14ª Vara Cível de Recife,Não informado
252,4417916-40.2022.7.26.4278,375,Trabalhista,Inicial,Ativo,Dr. Melo,20-08-2023,Não informado,R$ 168692.00,5ª Vara Cível de Recife,Não informado
253,1557680-16.2021.4.16.4031,327,Civil,Audiência,Ativo,Dra Fontes,05-03-2023,10-06-2025,R$ 266247.00,2ª Vara Trabalhista de Recife,Urgente
254,7687351-51.2022.6.73.6768,270,Civil,Instrução,Ativo,Dr. Melo,27-12-2023,29-11-2026,R$ 437661.00,2ª Vara Trabalhista de Recife,Aguardando documentos
255,8415891-60.2021.6.92.5554,700,Trabalhista,Recurso,Encerrado,Dra. Fontes,24-02-2020,17-01-2026,R$ 366126.00,18ª Vara Criminal de Recife,Cliente não responde
256,2461262-96.2021.6.48.1315,873,Civil,Audiência,Ativo,Dr. Melo,29-12-2024,07-06-2025,R$ 145452.00,20ª Vara Criminal de Recife,Urgente
257,1101935-78.2023.5.88.5299,196,Civil,Arquivado,Ativo,Dra. Cavalcante,26-07-2025,10-05-2026,R$ 43594.00,4ª Vara Criminal de Recife,Não informado
258,9804642-71.2024.4.76.5486,1483,Trabalhista,Recurso,Ativo,Dra. Fontes,09-03-2021,04-06-2026,R$ 344447.00,19ª Vara Trabalhista de Recife,Aguardando documentos
259,8892606-62.2022.2.87.2168,1216,Civil,Audiência,Encerrado,Dra. Cavalcante,26-05-2021,Não informado,R$ 253333.14,10ª Vara Criminal de Recife,Não informado
260,3724721-44.2021.9.75.5553,956,Trabalhista,Instrução,Ativo,Dr. Melo,22-06-2023,11-03-2025,R$ 253333.14,12ª Vara Criminal de Recife,Não informado
261,5422047-80.2024.8.62.4364,1118,Trabalhista,Sentença,Em recurso,Dra. Cavalcante,15-05-2023,27-04-2026,R$ 253333.14,6ª Vara Trabalhista de Recife,Não informado
262,3542616-60.2022.3.87.6536,1302,Trabalhista,Execução,Encerrado,Dra. Cavalcante,03-09-2025,18-06-2025,R$ 253333.14,8ª Vara Criminal de Recife,Em negociação
263,3395583-64.2024.4.41.2181,1327,Trabalhista,Recurso,Ativo,Dr. Melo,01-11-2023,25-10-2026,R$ 253333.14,1ª Vara Criminal de Recife,Não informado
264,8936104-83.2022.1.39.7934,588,Civil,Arquivado,Ativo,Dra. Cavalcante,22-12-2023,05-05-2026,R$ 253333.14,5ª Vara Trabalhista de Recife,Não informado
265,3710559-31.2020.9.95.2540,315,Trabalhista,Recurso,Ativo,Dr. Barros,08-05-2020,28-03-2025,R$ 335054.00,5ª Vara Trabalhista de Recife,Não informado
266,4180949-86.2020.3.26.7593,1456,Trabalhista,Sentença,Encerrado,Dr. Barros,06-10-2024,03-09-2025,R$ 459182.00,3ª Vara Criminal de Recife,Não informado
267,4064382-39.2022.4.13.8937,1251,Trabalhista,Execução,Em recurso,Dra. Cavalcante,01-10-2025,17-06-2025,R$ 442289.00,14ª Vara Criminal de Recife,Urgente
268,5638123-23.2024.7.30.5009,169,Trabalhista,Sentença,Ativo,Dr. Melo,11-11-2021,17-06-2025,R$ 216122.00,2ª Vara Criminal de Recife,Não informado
269,7789809-22.2020.1.73.9031,1240,Civil,Inicial,Ativo,Dr. Melo,05-11-2024,04-10-2026,R$ 168454.00,15ª Vara Criminal de Recife,Urgente
270,6686912-30.2025.4.68.7078,1446,Civil,Inicial,Ativo,Dr. Melo,03-09-2023,09-12-2025,R$ 263321.00,15ª Vara Trabalhista de Recife,Em negociação
271,7224257-29.2020.8.88.9110,1170,Civil,Execução,Em recurso,Dra. Fontes,08-04-2022,14-02-2026,R$ 116155.00,6ª Vara Criminal de Recife,Urgente
272,6414076-16.2021.7.78.8273,1422,Civil,Recurso,Em recurso,Dra Fontes,13-10-2022,06-08-2026,R$ 253333.14,9ª Vara Trabalhista de Recife,Não informado
273,7323234-16.2020.9.59.5035,1392,Civil,Recurso,Em recurso,Dr. Barros,29-09-2024,03-07-2025,R$ 254379.00,7ª Vara Criminal de Recife,Em negociação
274,1757615-27.2025.7.10.3762,323,Trabalhista,Audiência,Ativo,Dra. Fontes,07-02-2020,16-03-2025,R$ 74242.00,1ª Vara Trabalhista de Recife,Cliente não responde
275,2236315-26.2022.5.82.8939,749,Civil,Inicial,Ativo,Dra Fontes,28-12-2022,17-12-2026,R$ 344544.00,13ª Vara Trabalhista de Recife,Não informado
276,1272937-41.2023.5.75.9958,1216,Civil,Instrução,Suspenso,Dra. Cavalcante,23-06-2021,06-07-2026,R$ 409066.00,12ª Vara Cível de Recife,Não informado
277,6982910-41.2023.8.91.8758,458,Civil,Instrução,Encerrado,Dr. Melo,04-10-2025,12-10-2026,R$ 169657.00,14ª Vara Cível de Recife,Não informado
278,7553290-31.2023.9.36.9282,1294,Civil,Recurso,Suspenso,Dr. Barros,03-12-2020,17-03-2026,R$ 75321.00,14ª Vara Cível de Recife,Não informado
279,7749444-78.2021.1.20.8763,19,Trabalhista,Instrução,Ativo,Dr. Barros,07-04-2023,Não informado,R$ 253333.14,14ª Vara Criminal de Recife,Urgente
280,5210656-44.2021.1.39.2474,159,Trabalhista,Arquivado,Encerrado,Dra. Fontes,04-08-2020,06-02-2026,R$ 315829.00,10ª Vara Trabalhista de Recife,Cliente não responde
281,7848147-32.2021.6.58.3528,103,Civil,Acordo extrajudicial,Em recurso,Dr. Barros,10-04-2025,25-07-2026,R$ 253333.14,13ª Vara Cível de Recife,Aguardando documentos
282,2824928-33.2020.1.90.6467,234,Civil,Audiência,Ativo,Dra Fontes,28-12-2020,12-03-2026,R$ 28984.00,19ª Vara Trabalhista de Recife,Não informado
283,7724543-49.2023.9.44.7412,1141,Trabalhista,Sentença,Suspenso,Dra Fontes,16-11-2025,Não informado,R$ 379622.00,18ª Vara Cível de Recife,Cliente não responde
284,1248003-72.2024.2.80.8472,595,Trabalhista,Acordo extrajudicial,Ativo,Dra. Fontes,13-05-2022,17-10-2025,R$ 122060.00,2ª Vara Trabalhista de Recife,Aguardando documentos
285,2110878-87.2023.8.83.8978,1066,Civil,Audiência,Ativo,Dr. Melo,03-09-2023,29-07-2025,R$ 253333.14,19ª Vara Cível de Recife,Urgente
286,9953454-93.2020.2.52.5723,1079,Trabalhista,Instrução,Ativo,Dra. Cavalcante,17-04-2026,19-05-2026,R$ 164552.00,20ª Vara Trabalhista de Recife,Em negociação
287,1411065-96.2022.9.64.8271,425,Trabalhista,Inicial,Encerrado,Dra. Cavalcante,12-02-2024,31-05-2025,R$ 282482.00,11ª Vara Cível de Recife,Não informado
288,6779292-61.2021.4.86.2783,962,Trabalhista,Inicial,Encerrado,Dra. Fontes,30-03-2022,23-05-2026,R$ 253333.14,12ª Vara Trabalhista de Recife,Aguardando documentos
289,7320713-89.2022.3.68.7881,1379,Civil,Sentença,Suspenso,Dra. Cavalcante,12-11-2022,22-05-2025,R$ 157081.00,11ª Vara Trabalhista de Recife,Aguardando documentos
290,1778149-24.2023.1.86.3557,1039,Trabalhista,Acordo extrajudicial,Ativo,Dra. Fontes,07-02-2024,31-08-2025,R$ 56063.00,7ª Vara Trabalhista de Recife,Não informado
291,9774395-92.2023.2.75.3192,451,Civil,Instrução,Ativo,Dr. Melo,04-07-2023,06-11-2025,R$ 262802.00,15ª Vara Criminal de Recife,Aguardando documentos
